dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1980-01-01,26.383000000000003,0.465,Surabaya,Indonesia,7.23S,112.70E
1980-02-01,26.576,0.238,Surabaya,Indonesia,7.23S,112.70E
1980-03-01,26.889000000000006,0.305,Surabaya,Indonesia,7.23S,112.70E
1980-04-01,27.195999999999998,0.334,Surabaya,Indonesia,7.23S,112.70E
1980-05-01,27.903,0.573,Surabaya,Indonesia,7.23S,112.70E
1980-06-01,27.054,0.27,Surabaya,Indonesia,7.23S,112.70E
1980-07-01,27.195,0.449,Surabaya,Indonesia,7.23S,112.70E
1980-08-01,27.286,0.4920000000000001,Surabaya,Indonesia,7.23S,112.70E
1980-09-01,27.639,0.42,Surabaya,Indonesia,7.23S,112.70E
1980-10-01,28.141,0.481,Surabaya,Indonesia,7.23S,112.70E
1980-11-01,28.129,0.394,Surabaya,Indonesia,7.23S,112.70E
1980-12-01,26.82,0.332,Surabaya,Indonesia,7.23S,112.70E
1981-01-01,26.094,0.305,Surabaya,Indonesia,7.23S,112.70E
1981-02-01,26.392,0.252,Surabaya,Indonesia,7.23S,112.70E
1981-03-01,27.070999999999998,0.389,Surabaya,Indonesia,7.23S,112.70E
1981-04-01,27.038,0.532,Surabaya,Indonesia,7.23S,112.70E
1981-05-01,27.427000000000003,0.496,Surabaya,Indonesia,7.23S,112.70E
1981-06-01,27.561,0.4320000000000001,Surabaya,Indonesia,7.23S,112.70E
1981-07-01,27.384,0.632,Surabaya,Indonesia,7.23S,112.70E
1981-08-01,27.651,0.404,Surabaya,Indonesia,7.23S,112.70E
1981-09-01,27.729,0.227,Surabaya,Indonesia,7.23S,112.70E
1981-10-01,28.254,0.605,Surabaya,Indonesia,7.23S,112.70E
1981-11-01,27.185,0.454,Surabaya,Indonesia,7.23S,112.70E
1981-12-01,26.693,0.532,Surabaya,Indonesia,7.23S,112.70E
1982-01-01,26.165,0.59,Surabaya,Indonesia,7.23S,112.70E
1982-02-01,26.421999999999997,0.35,Surabaya,Indonesia,7.23S,112.70E
1982-03-01,26.391,0.446,Surabaya,Indonesia,7.23S,112.70E
1982-04-01,26.958,0.337,Surabaya,Indonesia,7.23S,112.70E
1982-05-01,27.099,0.812,Surabaya,Indonesia,7.23S,112.70E
1982-06-01,27.008000000000006,0.377,Surabaya,Indonesia,7.23S,112.70E
1982-07-01,26.465,0.468,Surabaya,Indonesia,7.23S,112.70E
1982-08-01,26.39,0.222,Surabaya,Indonesia,7.23S,112.70E
1982-09-01,27.101,0.284,Surabaya,Indonesia,7.23S,112.70E
1982-10-01,27.934,0.421,Surabaya,Indonesia,7.23S,112.70E
1982-11-01,28.874000000000002,0.419,Surabaya,Indonesia,7.23S,112.70E
1982-12-01,27.879,0.303,Surabaya,Indonesia,7.23S,112.70E
1983-01-01,27.101999999999997,0.358,Surabaya,Indonesia,7.23S,112.70E
1983-02-01,27.081,0.368,Surabaya,Indonesia,7.23S,112.70E
1983-03-01,27.380000000000006,0.467,Surabaya,Indonesia,7.23S,112.70E
1983-04-01,27.304,0.359,Surabaya,Indonesia,7.23S,112.70E
1983-05-01,27.085,0.35600000000000004,Surabaya,Indonesia,7.23S,112.70E
1983-06-01,27.142000000000003,0.373,Surabaya,Indonesia,7.23S,112.70E
1983-07-01,26.618,0.4270000000000001,Surabaya,Indonesia,7.23S,112.70E
1983-08-01,27.057,0.311,Surabaya,Indonesia,7.23S,112.70E
1983-09-01,27.224,0.585,Surabaya,Indonesia,7.23S,112.70E
1983-10-01,28.027,0.386,Surabaya,Indonesia,7.23S,112.70E
1983-11-01,27.322,0.431,Surabaya,Indonesia,7.23S,112.70E
1983-12-01,26.733,0.36,Surabaya,Indonesia,7.23S,112.70E
1984-01-01,25.688000000000002,0.5920000000000001,Surabaya,Indonesia,7.23S,112.70E
1984-02-01,25.848000000000003,0.403,Surabaya,Indonesia,7.23S,112.70E
1984-03-01,26.319000000000006,0.32,Surabaya,Indonesia,7.23S,112.70E
1984-04-01,26.836,0.194,Surabaya,Indonesia,7.23S,112.70E
1984-05-01,27.143,0.196,Surabaya,Indonesia,7.23S,112.70E
1984-06-01,26.635,0.315,Surabaya,Indonesia,7.23S,112.70E
1984-07-01,26.803,0.506,Surabaya,Indonesia,7.23S,112.70E
1984-08-01,27.039,0.241,Surabaya,Indonesia,7.23S,112.70E
1984-09-01,26.991999999999997,0.3720000000000001,Surabaya,Indonesia,7.23S,112.70E
1984-10-01,27.538,0.383,Surabaya,Indonesia,7.23S,112.70E
1984-11-01,27.139,1.253,Surabaya,Indonesia,7.23S,112.70E
1984-12-01,26.491999999999997,0.621,Surabaya,Indonesia,7.23S,112.70E
1985-01-01,26.862,0.308,Surabaya,Indonesia,7.23S,112.70E
1985-02-01,26.594,0.55,Surabaya,Indonesia,7.23S,112.70E
1985-03-01,26.908,0.276,Surabaya,Indonesia,7.23S,112.70E
1985-04-01,27.075,0.488,Surabaya,Indonesia,7.23S,112.70E
1985-05-01,27.683000000000003,0.513,Surabaya,Indonesia,7.23S,112.70E
1985-06-01,27.016,0.335,Surabaya,Indonesia,7.23S,112.70E
1985-07-01,26.765,0.316,Surabaya,Indonesia,7.23S,112.70E
1985-08-01,27.314,0.339,Surabaya,Indonesia,7.23S,112.70E
1985-09-01,27.764,0.627,Surabaya,Indonesia,7.23S,112.70E
1985-10-01,28.245,0.435,Surabaya,Indonesia,7.23S,112.70E
1985-11-01,27.816,0.145,Surabaya,Indonesia,7.23S,112.70E
1985-12-01,26.956999999999997,0.251,Surabaya,Indonesia,7.23S,112.70E
1986-01-01,26.351,0.441,Surabaya,Indonesia,7.23S,112.70E
1986-02-01,26.541,0.521,Surabaya,Indonesia,7.23S,112.70E
1986-03-01,26.892000000000003,0.496,Surabaya,Indonesia,7.23S,112.70E
1986-04-01,27.319000000000003,0.273,Surabaya,Indonesia,7.23S,112.70E
1986-05-01,27.575000000000006,0.364,Surabaya,Indonesia,7.23S,112.70E
1986-06-01,27.296000000000006,0.294,Surabaya,Indonesia,7.23S,112.70E
1986-07-01,26.877,0.532,Surabaya,Indonesia,7.23S,112.70E
1986-08-01,26.587,0.366,Surabaya,Indonesia,7.23S,112.70E
1986-09-01,27.583000000000002,0.343,Surabaya,Indonesia,7.23S,112.70E
1986-10-01,27.706,0.401,Surabaya,Indonesia,7.23S,112.70E
1986-11-01,27.759,0.316,Surabaya,Indonesia,7.23S,112.70E
1986-12-01,27.592,0.401,Surabaya,Indonesia,7.23S,112.70E
1987-01-01,26.444000000000003,0.456,Surabaya,Indonesia,7.23S,112.70E
1987-02-01,26.587,0.551,Surabaya,Indonesia,7.23S,112.70E
1987-03-01,27.445,0.375,Surabaya,Indonesia,7.23S,112.70E
1987-04-01,27.994,0.21600000000000005,Surabaya,Indonesia,7.23S,112.70E
1987-05-01,28.052000000000003,0.37,Surabaya,Indonesia,7.23S,112.70E
1987-06-01,27.787000000000006,0.316,Surabaya,Indonesia,7.23S,112.70E
1987-07-01,27.27,0.245,Surabaya,Indonesia,7.23S,112.70E
1987-08-01,27.07,0.268,Surabaya,Indonesia,7.23S,112.70E
1987-09-01,27.785999999999998,0.29100000000000004,Surabaya,Indonesia,7.23S,112.70E
1987-10-01,28.646,0.408,Surabaya,Indonesia,7.23S,112.70E
1987-11-01,28.759,0.7290000000000001,Surabaya,Indonesia,7.23S,112.70E
1987-12-01,27.248,0.29,Surabaya,Indonesia,7.23S,112.70E
1988-01-01,26.951,0.523,Surabaya,Indonesia,7.23S,112.70E
1988-02-01,27.138,0.478,Surabaya,Indonesia,7.23S,112.70E
1988-03-01,27.538,0.422,Surabaya,Indonesia,7.23S,112.70E
1988-04-01,27.968000000000004,0.256,Surabaya,Indonesia,7.23S,112.70E
1988-05-01,28.05,0.246,Surabaya,Indonesia,7.23S,112.70E
1988-06-01,27.496,0.402,Surabaya,Indonesia,7.23S,112.70E
1988-07-01,27.015,0.236,Surabaya,Indonesia,7.23S,112.70E
1988-08-01,27.283,0.194,Surabaya,Indonesia,7.23S,112.70E
1988-09-01,28.206999999999997,0.6970000000000001,Surabaya,Indonesia,7.23S,112.70E
1988-10-01,28.035,0.236,Surabaya,Indonesia,7.23S,112.70E
1988-11-01,27.585,0.331,Surabaya,Indonesia,7.23S,112.70E
1988-12-01,26.544,0.244,Surabaya,Indonesia,7.23S,112.70E
1989-01-01,26.966,0.485,Surabaya,Indonesia,7.23S,112.70E
1989-02-01,26.17,0.374,Surabaya,Indonesia,7.23S,112.70E
1989-03-01,26.844,0.628,Surabaya,Indonesia,7.23S,112.70E
1989-04-01,27.365,0.569,Surabaya,Indonesia,7.23S,112.70E
1989-05-01,27.593000000000004,0.35700000000000004,Surabaya,Indonesia,7.23S,112.70E
1989-06-01,27.03,0.6579999999999999,Surabaya,Indonesia,7.23S,112.70E
1989-07-01,27.541,0.321,Surabaya,Indonesia,7.23S,112.70E
1989-08-01,27.323,0.662,Surabaya,Indonesia,7.23S,112.70E
1989-09-01,27.875,0.247,Surabaya,Indonesia,7.23S,112.70E
1989-10-01,28.549,0.655,Surabaya,Indonesia,7.23S,112.70E
1989-11-01,28.193,0.417,Surabaya,Indonesia,7.23S,112.70E
1989-12-01,27.147,0.605,Surabaya,Indonesia,7.23S,112.70E
1990-01-01,26.551,0.318,Surabaya,Indonesia,7.23S,112.70E
1990-02-01,27.189,0.29100000000000004,Surabaya,Indonesia,7.23S,112.70E
1990-03-01,27.166999999999998,0.373,Surabaya,Indonesia,7.23S,112.70E
1990-04-01,27.665,0.207,Surabaya,Indonesia,7.23S,112.70E
1990-05-01,27.788,0.403,Surabaya,Indonesia,7.23S,112.70E
1990-06-01,27.304,0.231,Surabaya,Indonesia,7.23S,112.70E
1990-07-01,26.897,0.555,Surabaya,Indonesia,7.23S,112.70E
1990-08-01,27.002,0.514,Surabaya,Indonesia,7.23S,112.70E
1990-09-01,28.218000000000004,1.023,Surabaya,Indonesia,7.23S,112.70E
1990-10-01,28.181,0.639,Surabaya,Indonesia,7.23S,112.70E
1990-11-01,29.026,1.103,Surabaya,Indonesia,7.23S,112.70E
1990-12-01,26.671999999999997,0.759,Surabaya,Indonesia,7.23S,112.70E
1991-01-01,26.769000000000002,0.331,Surabaya,Indonesia,7.23S,112.70E
1991-02-01,26.561999999999998,0.438,Surabaya,Indonesia,7.23S,112.70E
1991-03-01,27.428,0.354,Surabaya,Indonesia,7.23S,112.70E
1991-04-01,26.8,0.28800000000000003,Surabaya,Indonesia,7.23S,112.70E
1991-05-01,27.636999999999997,0.17,Surabaya,Indonesia,7.23S,112.70E
1991-06-01,27.531999999999996,0.181,Surabaya,Indonesia,7.23S,112.70E
1991-07-01,26.801,0.391,Surabaya,Indonesia,7.23S,112.70E
1991-08-01,26.682,0.396,Surabaya,Indonesia,7.23S,112.70E
1991-09-01,27.456,0.339,Surabaya,Indonesia,7.23S,112.70E
1991-10-01,28.393,0.175,Surabaya,Indonesia,7.23S,112.70E
1991-11-01,27.218000000000004,0.899,Surabaya,Indonesia,7.23S,112.70E
1991-12-01,27.241999999999997,0.394,Surabaya,Indonesia,7.23S,112.70E
1992-01-01,27.245,0.446,Surabaya,Indonesia,7.23S,112.70E
1992-02-01,26.926,0.201,Surabaya,Indonesia,7.23S,112.70E
1992-03-01,27.125999999999998,0.319,Surabaya,Indonesia,7.23S,112.70E
1992-04-01,27.235,0.41,Surabaya,Indonesia,7.23S,112.70E
1992-05-01,27.855999999999998,0.257,Surabaya,Indonesia,7.23S,112.70E
1992-06-01,27.468000000000004,0.35,Surabaya,Indonesia,7.23S,112.70E
1992-07-01,26.918000000000006,0.509,Surabaya,Indonesia,7.23S,112.70E
1992-08-01,27.143,0.333,Surabaya,Indonesia,7.23S,112.70E
1992-09-01,28.013,0.4370000000000001,Surabaya,Indonesia,7.23S,112.70E
1992-10-01,28.137,0.14400000000000002,Surabaya,Indonesia,7.23S,112.70E
1992-11-01,27.781,0.395,Surabaya,Indonesia,7.23S,112.70E
1992-12-01,26.941,0.5920000000000001,Surabaya,Indonesia,7.23S,112.70E
1993-01-01,26.81,0.254,Surabaya,Indonesia,7.23S,112.70E
1993-02-01,26.871,0.248,Surabaya,Indonesia,7.23S,112.70E
1993-03-01,26.936,0.244,Surabaya,Indonesia,7.23S,112.70E
1993-04-01,27.018,0.274,Surabaya,Indonesia,7.23S,112.70E
1993-05-01,27.877,0.319,Surabaya,Indonesia,7.23S,112.70E
1993-06-01,27.309,0.335,Surabaya,Indonesia,7.23S,112.70E
1993-07-01,26.684,0.325,Surabaya,Indonesia,7.23S,112.70E
1993-08-01,27.196,0.295,Surabaya,Indonesia,7.23S,112.70E
1993-09-01,27.745,0.248,Surabaya,Indonesia,7.23S,112.70E
1993-10-01,28.601999999999997,0.464,Surabaya,Indonesia,7.23S,112.70E
1993-11-01,29.079,0.35,Surabaya,Indonesia,7.23S,112.70E
1993-12-01,28.0,0.149,Surabaya,Indonesia,7.23S,112.70E
1994-01-01,26.638,0.264,Surabaya,Indonesia,7.23S,112.70E
1994-02-01,26.754,0.198,Surabaya,Indonesia,7.23S,112.70E
1994-03-01,26.388,0.16399999999999998,Surabaya,Indonesia,7.23S,112.70E
1994-04-01,27.044,0.247,Surabaya,Indonesia,7.23S,112.70E
1994-05-01,27.045,0.224,Surabaya,Indonesia,7.23S,112.70E
1994-06-01,26.748,0.282,Surabaya,Indonesia,7.23S,112.70E
1994-07-01,26.233,0.269,Surabaya,Indonesia,7.23S,112.70E
1994-08-01,26.334,0.238,Surabaya,Indonesia,7.23S,112.70E
1994-09-01,27.224,0.214,Surabaya,Indonesia,7.23S,112.70E
1994-10-01,28.623,0.349,Surabaya,Indonesia,7.23S,112.70E
1994-11-01,29.509,0.255,Surabaya,Indonesia,7.23S,112.70E
1994-12-01,27.611,0.265,Surabaya,Indonesia,7.23S,112.70E
1995-01-01,26.687,0.281,Surabaya,Indonesia,7.23S,112.70E
1995-02-01,26.471999999999998,0.219,Surabaya,Indonesia,7.23S,112.70E
1995-03-01,26.829,0.31,Surabaya,Indonesia,7.23S,112.70E
1995-04-01,27.311,0.219,Surabaya,Indonesia,7.23S,112.70E
1995-05-01,27.938,0.189,Surabaya,Indonesia,7.23S,112.70E
1995-06-01,27.53,0.308,Surabaya,Indonesia,7.23S,112.70E
1995-07-01,26.943,0.378,Surabaya,Indonesia,7.23S,112.70E
1995-08-01,26.978,0.35100000000000003,Surabaya,Indonesia,7.23S,112.70E
1995-09-01,27.889,0.272,Surabaya,Indonesia,7.23S,112.70E
1995-10-01,28.721,0.254,Surabaya,Indonesia,7.23S,112.70E
1995-11-01,27.584,0.152,Surabaya,Indonesia,7.23S,112.70E
1995-12-01,27.006999999999998,0.189,Surabaya,Indonesia,7.23S,112.70E
1996-01-01,26.714000000000002,0.247,Surabaya,Indonesia,7.23S,112.70E
1996-02-01,26.545,0.218,Surabaya,Indonesia,7.23S,112.70E
1996-03-01,27.521,0.212,Surabaya,Indonesia,7.23S,112.70E
1996-04-01,27.631,0.255,Surabaya,Indonesia,7.23S,112.70E
1996-05-01,27.837000000000003,0.151,Surabaya,Indonesia,7.23S,112.70E
1996-06-01,27.644,0.245,Surabaya,Indonesia,7.23S,112.70E
1996-07-01,27.314,0.29100000000000004,Surabaya,Indonesia,7.23S,112.70E
1996-08-01,27.434,0.3,Surabaya,Indonesia,7.23S,112.70E
1996-09-01,28.099,0.287,Surabaya,Indonesia,7.23S,112.70E
1996-10-01,28.541,0.322,Surabaya,Indonesia,7.23S,112.70E
1996-11-01,27.988000000000003,0.284,Surabaya,Indonesia,7.23S,112.70E
1996-12-01,27.061999999999998,0.228,Surabaya,Indonesia,7.23S,112.70E
1997-01-01,26.421,0.268,Surabaya,Indonesia,7.23S,112.70E
1997-02-01,26.680999999999997,0.317,Surabaya,Indonesia,7.23S,112.70E
1997-03-01,27.737,0.172,Surabaya,Indonesia,7.23S,112.70E
1997-04-01,27.371,0.128,Surabaya,Indonesia,7.23S,112.70E
1997-05-01,27.752,0.182,Surabaya,Indonesia,7.23S,112.70E
1997-06-01,27.482000000000006,0.426,Surabaya,Indonesia,7.23S,112.70E
1997-07-01,26.675,0.344,Surabaya,Indonesia,7.23S,112.70E
1997-08-01,26.386,0.431,Surabaya,Indonesia,7.23S,112.70E
1997-09-01,27.32,0.325,Surabaya,Indonesia,7.23S,112.70E
1997-10-01,28.502,0.248,Surabaya,Indonesia,7.23S,112.70E
1997-11-01,29.237,0.234,Surabaya,Indonesia,7.23S,112.70E
1997-12-01,27.994,0.237,Surabaya,Indonesia,7.23S,112.70E
1998-01-01,28.133000000000003,0.326,Surabaya,Indonesia,7.23S,112.70E
1998-02-01,27.811999999999998,0.243,Surabaya,Indonesia,7.23S,112.70E
1998-03-01,27.739,0.281,Surabaya,Indonesia,7.23S,112.70E
1998-04-01,27.89,0.19,Surabaya,Indonesia,7.23S,112.70E
1998-05-01,28.493,0.325,Surabaya,Indonesia,7.23S,112.70E
1998-06-01,27.853,0.274,Surabaya,Indonesia,7.23S,112.70E
1998-07-01,27.641,0.26,Surabaya,Indonesia,7.23S,112.70E
1998-08-01,28.035,0.183,Surabaya,Indonesia,7.23S,112.70E
1998-09-01,28.285,0.28300000000000003,Surabaya,Indonesia,7.23S,112.70E
1998-10-01,28.213,0.203,Surabaya,Indonesia,7.23S,112.70E
1998-11-01,27.601999999999997,0.241,Surabaya,Indonesia,7.23S,112.70E
1998-12-01,27.16,0.207,Surabaya,Indonesia,7.23S,112.70E
1999-01-01,26.659000000000002,0.131,Surabaya,Indonesia,7.23S,112.70E
1999-02-01,26.975,0.318,Surabaya,Indonesia,7.23S,112.70E
1999-03-01,27.074,0.202,Surabaya,Indonesia,7.23S,112.70E
1999-04-01,27.14,0.149,Surabaya,Indonesia,7.23S,112.70E
1999-05-01,27.508000000000006,0.202,Surabaya,Indonesia,7.23S,112.70E
1999-06-01,27.361,0.32,Surabaya,Indonesia,7.23S,112.70E
1999-07-01,26.726999999999997,0.298,Surabaya,Indonesia,7.23S,112.70E
1999-08-01,27.125,0.235,Surabaya,Indonesia,7.23S,112.70E
1999-09-01,27.772,0.263,Surabaya,Indonesia,7.23S,112.70E
1999-10-01,28.302,0.247,Surabaya,Indonesia,7.23S,112.70E
1999-11-01,27.85,0.299,Surabaya,Indonesia,7.23S,112.70E
1999-12-01,27.329,0.135,Surabaya,Indonesia,7.23S,112.70E
2000-01-01,26.802,0.268,Surabaya,Indonesia,7.23S,112.70E
2000-02-01,26.868,0.255,Surabaya,Indonesia,7.23S,112.70E
2000-03-01,27.256999999999998,0.287,Surabaya,Indonesia,7.23S,112.70E
2000-04-01,27.17,0.27,Surabaya,Indonesia,7.23S,112.70E
2000-05-01,27.713,0.294,Surabaya,Indonesia,7.23S,112.70E
2000-06-01,26.891,0.28800000000000003,Surabaya,Indonesia,7.23S,112.70E
2000-07-01,27.109,0.436,Surabaya,Indonesia,7.23S,112.70E
2000-08-01,27.214000000000002,0.459,Surabaya,Indonesia,7.23S,112.70E
2000-09-01,28.296,0.531,Surabaya,Indonesia,7.23S,112.70E
2000-10-01,28.294,0.28300000000000003,Surabaya,Indonesia,7.23S,112.70E
2000-11-01,27.855999999999998,0.21,Surabaya,Indonesia,7.23S,112.70E
2000-12-01,27.85,0.25,Surabaya,Indonesia,7.23S,112.70E
2001-01-01,26.976999999999997,0.229,Surabaya,Indonesia,7.23S,112.70E
2001-02-01,27.12,0.277,Surabaya,Indonesia,7.23S,112.70E
2001-03-01,27.025,0.248,Surabaya,Indonesia,7.23S,112.70E
2001-04-01,27.345,0.256,Surabaya,Indonesia,7.23S,112.70E
2001-05-01,28.141,0.306,Surabaya,Indonesia,7.23S,112.70E
2001-06-01,27.258000000000006,1.106,Surabaya,Indonesia,7.23S,112.70E
2001-07-01,27.076999999999998,0.495,Surabaya,Indonesia,7.23S,112.70E
2001-08-01,27.162,0.227,Surabaya,Indonesia,7.23S,112.70E
2001-09-01,28.212,0.477,Surabaya,Indonesia,7.23S,112.70E
2001-10-01,28.574,0.377,Surabaya,Indonesia,7.23S,112.70E
2001-11-01,28.22,0.136,Surabaya,Indonesia,7.23S,112.70E
2001-12-01,27.122,0.322,Surabaya,Indonesia,7.23S,112.70E
2002-01-01,27.014,0.237,Surabaya,Indonesia,7.23S,112.70E
2002-02-01,26.964,0.308,Surabaya,Indonesia,7.23S,112.70E
2002-03-01,27.708,0.22,Surabaya,Indonesia,7.23S,112.70E
2002-04-01,27.625,0.28300000000000003,Surabaya,Indonesia,7.23S,112.70E
2002-05-01,28.229000000000006,0.131,Surabaya,Indonesia,7.23S,112.70E
2002-06-01,27.613000000000003,0.092,Surabaya,Indonesia,7.23S,112.70E
2002-07-01,27.136999999999997,0.261,Surabaya,Indonesia,7.23S,112.70E
2002-08-01,26.839000000000002,0.235,Surabaya,Indonesia,7.23S,112.70E
2002-09-01,27.299,0.295,Surabaya,Indonesia,7.23S,112.70E
2002-10-01,28.667,0.194,Surabaya,Indonesia,7.23S,112.70E
2002-11-01,29.221999999999998,0.318,Surabaya,Indonesia,7.23S,112.70E
2002-12-01,28.243000000000002,0.294,Surabaya,Indonesia,7.23S,112.70E
2003-01-01,27.462,0.309,Surabaya,Indonesia,7.23S,112.70E
2003-02-01,27.101999999999997,0.396,Surabaya,Indonesia,7.23S,112.70E
2003-03-01,27.616999999999997,0.185,Surabaya,Indonesia,7.23S,112.70E
2003-04-01,28.345,0.411,Surabaya,Indonesia,7.23S,112.70E
2003-05-01,27.684,0.196,Surabaya,Indonesia,7.23S,112.70E
2003-06-01,27.569000000000006,0.394,Surabaya,Indonesia,7.23S,112.70E
2003-07-01,26.855,0.257,Surabaya,Indonesia,7.23S,112.70E
2003-08-01,26.968000000000004,0.3,Surabaya,Indonesia,7.23S,112.70E
2003-09-01,27.988000000000003,0.483,Surabaya,Indonesia,7.23S,112.70E
2003-10-01,28.651,0.175,Surabaya,Indonesia,7.23S,112.70E
2003-11-01,28.535,0.304,Surabaya,Indonesia,7.23S,112.70E
2003-12-01,27.471999999999998,0.364,Surabaya,Indonesia,7.23S,112.70E
2004-01-01,27.448,0.339,Surabaya,Indonesia,7.23S,112.70E
2004-02-01,27.229,0.269,Surabaya,Indonesia,7.23S,112.70E
2004-03-01,27.281,0.252,Surabaya,Indonesia,7.23S,112.70E
2004-04-01,28.645,0.438,Surabaya,Indonesia,7.23S,112.70E
2004-05-01,28.21,0.221,Surabaya,Indonesia,7.23S,112.70E
2004-06-01,27.162000000000006,0.363,Surabaya,Indonesia,7.23S,112.70E
2004-07-01,27.151999999999997,0.305,Surabaya,Indonesia,7.23S,112.70E
2004-08-01,26.815,0.327,Surabaya,Indonesia,7.23S,112.70E
2004-09-01,27.836,0.45,Surabaya,Indonesia,7.23S,112.70E
2004-10-01,28.669,0.389,Surabaya,Indonesia,7.23S,112.70E
2004-11-01,28.423000000000002,0.8270000000000001,Surabaya,Indonesia,7.23S,112.70E
2004-12-01,27.38,0.207,Surabaya,Indonesia,7.23S,112.70E
2005-01-01,27.698,0.265,Surabaya,Indonesia,7.23S,112.70E
2005-02-01,27.65,0.261,Surabaya,Indonesia,7.23S,112.70E
2005-03-01,27.590999999999998,0.188,Surabaya,Indonesia,7.23S,112.70E
2005-04-01,27.627,0.191,Surabaya,Indonesia,7.23S,112.70E
2005-05-01,28.182,0.337,Surabaya,Indonesia,7.23S,112.70E
2005-06-01,27.734,0.345,Surabaya,Indonesia,7.23S,112.70E
2005-07-01,27.272,0.238,Surabaya,Indonesia,7.23S,112.70E
2005-08-01,27.35,0.203,Surabaya,Indonesia,7.23S,112.70E
2005-09-01,28.415,0.251,Surabaya,Indonesia,7.23S,112.70E
2005-10-01,28.369,0.238,Surabaya,Indonesia,7.23S,112.70E
2005-11-01,28.63,0.423,Surabaya,Indonesia,7.23S,112.70E
2005-12-01,26.703000000000003,0.353,Surabaya,Indonesia,7.23S,112.70E
2006-01-01,26.911,0.7829999999999999,Surabaya,Indonesia,7.23S,112.70E
2006-02-01,27.19,0.251,Surabaya,Indonesia,7.23S,112.70E
2006-03-01,27.155,0.32299999999999995,Surabaya,Indonesia,7.23S,112.70E
2006-04-01,27.377,0.368,Surabaya,Indonesia,7.23S,112.70E
2006-05-01,27.576,0.365,Surabaya,Indonesia,7.23S,112.70E
2006-06-01,27.101999999999997,0.448,Surabaya,Indonesia,7.23S,112.70E
2006-07-01,26.555999999999997,0.648,Surabaya,Indonesia,7.23S,112.70E
2006-08-01,26.801,0.471,Surabaya,Indonesia,7.23S,112.70E
2006-09-01,27.255,0.315,Surabaya,Indonesia,7.23S,112.70E
2006-10-01,28.601999999999997,0.438,Surabaya,Indonesia,7.23S,112.70E
2006-11-01,29.608,0.483,Surabaya,Indonesia,7.23S,112.70E
2006-12-01,28.526,0.265,Surabaya,Indonesia,7.23S,112.70E
2007-01-01,28.041,0.374,Surabaya,Indonesia,7.23S,112.70E
2007-02-01,27.165,0.311,Surabaya,Indonesia,7.23S,112.70E
2007-03-01,27.305999999999997,0.409,Surabaya,Indonesia,7.23S,112.70E
2007-04-01,27.311,0.192,Surabaya,Indonesia,7.23S,112.70E
2007-05-01,27.92,0.215,Surabaya,Indonesia,7.23S,112.70E
2007-06-01,27.362,0.415,Surabaya,Indonesia,7.23S,112.70E
2007-07-01,26.904,0.279,Surabaya,Indonesia,7.23S,112.70E
2007-08-01,26.605,0.231,Surabaya,Indonesia,7.23S,112.70E
2007-09-01,27.294,0.293,Surabaya,Indonesia,7.23S,112.70E
2007-10-01,28.417,0.234,Surabaya,Indonesia,7.23S,112.70E
2007-11-01,28.393,0.188,Surabaya,Indonesia,7.23S,112.70E
2007-12-01,27.115,0.362,Surabaya,Indonesia,7.23S,112.70E
2008-01-01,27.125,0.339,Surabaya,Indonesia,7.23S,112.70E
2008-02-01,26.48,0.293,Surabaya,Indonesia,7.23S,112.70E
2008-03-01,26.738000000000003,0.233,Surabaya,Indonesia,7.23S,112.70E
2008-04-01,27.401,0.15,Surabaya,Indonesia,7.23S,112.70E
2008-05-01,27.601999999999997,0.237,Surabaya,Indonesia,7.23S,112.70E
2008-06-01,27.195999999999998,0.363,Surabaya,Indonesia,7.23S,112.70E
2008-07-01,26.586,0.4370000000000001,Surabaya,Indonesia,7.23S,112.70E
2008-08-01,27.076,0.19,Surabaya,Indonesia,7.23S,112.70E
2008-09-01,28.019000000000002,0.494,Surabaya,Indonesia,7.23S,112.70E
2008-10-01,28.807,0.192,Surabaya,Indonesia,7.23S,112.70E
2008-11-01,27.949,0.28300000000000003,Surabaya,Indonesia,7.23S,112.70E
2008-12-01,27.081999999999997,0.318,Surabaya,Indonesia,7.23S,112.70E
2009-01-01,26.837,0.232,Surabaya,Indonesia,7.23S,112.70E
2009-02-01,26.528,0.269,Surabaya,Indonesia,7.23S,112.70E
2009-03-01,27.598000000000006,0.308,Surabaya,Indonesia,7.23S,112.70E
2009-04-01,27.934,0.314,Surabaya,Indonesia,7.23S,112.70E
2009-05-01,27.521,0.199,Surabaya,Indonesia,7.23S,112.70E
2009-06-01,27.529,0.252,Surabaya,Indonesia,7.23S,112.70E
2009-07-01,27.023000000000003,0.297,Surabaya,Indonesia,7.23S,112.70E
2009-08-01,27.263,0.234,Surabaya,Indonesia,7.23S,112.70E
2009-09-01,28.089000000000002,0.162,Surabaya,Indonesia,7.23S,112.70E
2009-10-01,28.68,0.271,Surabaya,Indonesia,7.23S,112.70E
2009-11-01,29.019000000000002,0.243,Surabaya,Indonesia,7.23S,112.70E
2009-12-01,28.225,0.253,Surabaya,Indonesia,7.23S,112.70E
2010-01-01,26.861,0.342,Surabaya,Indonesia,7.23S,112.70E
2010-02-01,27.483,0.267,Surabaya,Indonesia,7.23S,112.70E
2010-03-01,27.768,0.229,Surabaya,Indonesia,7.23S,112.70E
